first_surname,second_surname,name,team,race_time,gender,distance,style,category,date,event_time,Piscina Corta
cañero,gonzalez,berta,C.N.Bahia De Cadiz,00:01:27.940000,fem,100,mariposa,infantil,2023-05-27,11:21:00,True
guisado,ferrari,noah,C.N.Cadiz,00:01:29.910000,fem,100,mariposa,infantil,2023-05-27,11:21:00,True
godoy,pilar,08,C.N.Estepona,00:01:30.300000,fem,100,mariposa,infantil,2023-05-27,11:21:00,True
sánchez,fernández,carmen,C.N.Conil,00:01:30.390000,fem,100,mariposa,infantil,2023-05-27,11:21:00,True
amate,ramos,maria,C.N.Portuense,00:01:33.220000,fem,100,mariposa,infantil,2023-05-27,11:21:00,True
romero,moreno,marta,C.D.N.Sanlucar,00:01:34.110000,fem,100,mariposa,infantil,2023-05-27,11:21:00,True
olmedo,díaz,inés,C.N.Puerto Real,00:01:34.940000,fem,100,mariposa,infantil,2023-05-27,11:21:00,True
bohorquez,calero,yaiza,C.N.Union Rinconada,00:01:35.350000,fem,100,mariposa,infantil,2023-05-27,11:21:00,True
palma,vidal,daniela,C.N.San Roque,00:01:36.880000,fem,100,mariposa,infantil,2023-05-27,11:21:00,True
diaz,ocaña,marta,C.D.N.Ciudad De Algeciras,00:01:38.970000,fem,100,mariposa,infantil,2023-05-27,11:21:00,True
barroso,bohorquez,clara,C.N.Ubrique,00:01:41.090000,fem,100,mariposa,infantil,2023-05-27,11:21:00,True
de,diego,moreno,C.N. San Fernando,00:02:29.770000,fem,200,espalda,absoluto,2023-04-15,11:40:00,True
souissi,ayuso,fatima,C.N. Cadiz,00:02:35.050000,fem,200,espalda,absoluto,2023-04-15,11:40:00,True
romero,domenech,andrea,C.N. Bahia De Cadiz,00:02:38.380000,fem,200,espalda,absoluto,2023-04-15,11:40:00,True
ferrero,arevalo,julieta,C.N. Estepona,00:02:43.090000,fem,200,espalda,absoluto,2023-04-15,11:40:00,True
lozano,mandesis,irene,C.N. Los Barrios,00:02:47.570000,fem,200,espalda,absoluto,2023-04-15,11:40:00,True
guerrero,maese,andrea,C.D.N. Ciudad De Algeciras,00:02:48.690000,fem,200,espalda,absoluto,2023-04-15,11:40:00,True
ramos,romero,alma,C.D.N. Sanlucar,00:02:49.040000,fem,200,espalda,absoluto,2023-04-15,11:40:00,True
olmedo,díaz,inés,C.N. Puerto Real,00:03:01.830000,fem,200,espalda,absoluto,2023-04-15,11:40:00,True
vázquez,ossorio,elena,C.N. Los Barrios,00:03:08.580000,fem,200,espalda,absoluto,2023-04-15,11:40:00,True
aguilera,raya,natalia,C.Kronos Natación Mijas,00:03:42.850000,fem,200,espalda,absoluto,2023-04-15,11:40:00,True
sanchez,serrano,paola,C.D.N.Sanlucar,00:01:22.820000,fem,100,braza,infantil,2023-05-27,17:36:00,True
gallardo,bravo,lara,C.N.Caballa - Ciudad De Ceuta,00:01:22.830000,fem,100,braza,infantil,2023-05-27,17:36:00,True
torres,navas,blanca,C.N.Dos Hermanas,00:01:23.830000,fem,100,braza,infantil,2023-05-27,17:36:00,True
moreno,bustos,maria,C.D.N.Ciudad De Algeciras,00:01:24.110000,fem,100,braza,infantil,2023-05-27,17:36:00,True
moreno,bedoya,maria,C.N.Portuense,00:01:24.890000,fem,100,braza,infantil,2023-05-27,17:36:00,True
martin,schmidt,nadya,C.N.Los Barrios,00:01:27.770000,fem,100,braza,infantil,2023-05-27,17:36:00,True
buscató,sánchez,mara,C.N.Los Barrios,00:01:28.940000,fem,100,braza,infantil,2023-05-27,17:36:00,True
sanchez,ramos,irene,C.N.San Fernando,00:01:30.220000,fem,100,braza,infantil,2023-05-27,17:36:00,True
romero,adame,sandra,C.N.Estepona,00:01:30.440000,fem,100,braza,infantil,2023-05-27,17:36:00,True
cañero,gonzalez,berta,C.N.Bahia De Cadiz,00:01:30.850000,fem,100,braza,infantil,2023-05-27,17:36:00,True
benabdelovahab,bentaovet,din1a0,C.N.Dos Hermanas,00:01:31.610000,fem,100,braza,infantil,2023-05-27,17:36:00,True
heredia,robles,ángela,C.N.Puerto Real,00:01:33.070000,fem,100,braza,infantil,2023-05-27,17:36:00,True
garcia,dominguez,marina,C.N.Bahia De Cadiz,00:01:36.140000,fem,100,braza,infantil,2023-05-27,17:36:00,True
moreno,montero,elena,C.N.San Fernando,00:01:38.350000,fem,100,braza,infantil,2023-05-27,17:36:00,True
diaz,ocaña,marta,C.D.N.Ciudad De Algeciras,00:01:41.130000,fem,100,braza,infantil,2023-05-27,17:36:00,True
romero,moreno,marta,C.D.N.Sanlucar,00:01:42.230000,fem,100,braza,infantil,2023-05-27,17:36:00,True
caro,vega,andrea,C.N.Portuense,00:01:42.370000,fem,100,braza,infantil,2023-05-27,17:36:00,True
palma,vidal,daniela,C.N.San Roque,00:01:43,fem,100,braza,infantil,2023-05-27,17:36:00,True
gallego,millan,martina,DkvClub Natacion Jerez,00:01:44.220000,fem,100,braza,infantil,2023-05-27,17:36:00,True
espinosa,soria,dolores,C.N.Portuense,00:01:47.400000,fem,100,braza,infantil,2023-05-27,17:36:00,True
luque,garcia,angela,C.N.San Roque,00:01:48.010000,fem,100,braza,infantil,2023-05-27,17:36:00,True
sánchez,fernández,carmen,C.N.Conil,00:01:48.810000,fem,100,braza,infantil,2023-05-27,17:36:00,True
lópez,aldea,carmen,C.D.N. Sanlucar,00:00:52.740000,fem,50,mariposa,benjamin,2023-03-18,12:21:00,True
gomar,pareja,valeria,C.N. Conil,00:00:53.160000,fem,50,mariposa,benjamin,2023-03-18,12:21:00,True
gonzalez,santos,narel,C.D.N. Ciudad De Algeciras,00:00:55.340000,fem,50,mariposa,benjamin,2023-03-18,12:21:00,True
robinson,,anna,C.N. San Roque,00:00:55.600000,fem,50,mariposa,benjamin,2023-03-18,12:21:00,True
villalpando,gallardo,valentina,C.N. Puerto Real,00:00:58.300000,fem,50,mariposa,benjamin,2023-03-18,12:21:00,True
morales,garcia,julia,C.D.N. Sanlucar,00:00:59.260000,fem,50,mariposa,benjamin,2023-03-18,12:21:00,True
carrascal,bozzino,maría,C.D.N. Ciudad De Algeciras,00:01:00.330000,fem,50,mariposa,benjamin,2023-03-18,12:21:00,True
valle,borrego,maria,Dkv Club Natacion Jerez,00:01:00.600000,fem,50,mariposa,benjamin,2023-03-18,12:21:00,True
rabinowitz,,natalie,C.N. Los Barrios,00:01:01.340000,fem,50,mariposa,benjamin,2023-03-18,12:21:00,True
cedraschi,barrera,candela,C.N. San Fernando,00:01:01.530000,fem,50,mariposa,benjamin,2023-03-18,12:21:00,True
robinson,,ines,C.N. San Roque,00:01:02.500000,fem,50,mariposa,benjamin,2023-03-18,12:21:00,True
fernandez,mera,julia,Dkv Club Natacion Jerez,00:01:03.080000,fem,50,mariposa,benjamin,2023-03-18,12:21:00,True
puig,maline,ana,C.N. San Fernando,00:01:04,fem,50,mariposa,benjamin,2023-03-18,12:21:00,True
boughaba,abdeselam,manar,C.N. Caballa - Ciudad De Ceuta,00:01:06.690000,fem,50,mariposa,benjamin,2023-03-18,12:21:00,True
rodriguez,torres,vida,C.N. Bahia De Cadiz,00:01:16.530000,fem,50,mariposa,benjamin,2023-03-18,12:21:00,True
odero,lazaro,martina,C.D.N. Sanlucar,00:01:18.820000,fem,50,mariposa,benjamin,2023-03-18,12:21:00,True
lepe,delgado,daniela,C.D.N. Ciudad De Algeciras,00:02:49.290000,fem,200,braza,absoluto,2023-04-15,10:51:00,True
romero,domenech,andrea,C.N. Bahia De Cadiz,00:02:54.280000,fem,200,braza,absoluto,2023-04-15,10:51:00,True
ploeg,nancy,julie,C.Kronos Natación Mijas,00:02:58.660000,fem,200,braza,absoluto,2023-04-15,10:51:00,True
gallardo,bravo,lara,C.N. Caballa - Ciudad De Ceuta,00:03:04.140000,fem,200,braza,absoluto,2023-04-15,10:51:00,True
sanchez,serrano,paola,C.D.N. Sanlucar,00:03:04.280000,fem,200,braza,absoluto,2023-04-15,10:51:00,True
perez,pato,lucia,C.N. Estepona,00:03:05.860000,fem,200,braza,absoluto,2023-04-15,10:51:00,True
canto,sanchez,marta,C.N. Los Barrios,00:03:08.230000,fem,200,braza,absoluto,2023-04-15,10:51:00,True
carrasco,torres,lucía,C.N. Puerto Real,00:03:26.540000,fem,200,braza,absoluto,2023-04-15,10:51:00,True
garcía,pérez,elena,C.N.La Salle-Melilla,00:03:43.040000,fem,200,braza,absoluto,2023-04-15,10:51:00,True
alonso,flor,jaime,C.N.Portuense,00:02:27.170000,masc,200,braza,absoluto,2023-05-27,13:23:00,True
gonzález,martín,pablo,C.N.Caballa - Ciudad De Ceuta,00:02:35.020000,masc,200,braza,absoluto,2023-05-27,13:23:00,True
baston,gallardo,pablo,C.N.Cadiz,00:02:44.020000,masc,200,braza,absoluto,2023-05-27,13:23:00,True
garcia,ferreira,juan,C.N.Dos Hermanas,00:02:44.950000,masc,200,braza,absoluto,2023-05-27,13:23:00,True
caro,salva,jose,C.N.Portuense,00:02:46.590000,masc,200,braza,absoluto,2023-05-27,13:23:00,True
pelaez,manzano,ivan,C.N.San Fernando,00:02:51.150000,masc,200,braza,absoluto,2023-05-27,13:23:00,True
rangel,sanchez,victor,C.D.N.Sanlucar,00:02:56.940000,masc,200,braza,absoluto,2023-05-27,13:23:00,True
romero,rios,alejandro,C.N.Puerto Real,00:02:58.390000,masc,200,braza,absoluto,2023-05-27,13:23:00,True
pastoril,ibañez,adai,C.N.Bahia De Cadiz,00:02:59.780000,masc,200,braza,absoluto,2023-05-27,13:23:00,True
cepero,paez,daniel,C.N.Puerto Real,00:03:01.100000,masc,200,braza,absoluto,2023-05-27,13:23:00,True
rodriguez,piñero,antonio,C.N.San Fernando,00:03:22.290000,masc,200,braza,absoluto,2023-05-27,13:23:00,True
fernandez,jarillo,claudio,C.N.Ubrique,00:03:26.250000,masc,200,braza,absoluto,2023-05-27,13:23:00,True
vazquez,doblas,iván,C.N.Dos Hermanas,00:03:26.790000,masc,200,braza,absoluto,2023-05-27,13:23:00,True
chacon,rodriguez,jose,C.N.Ubrique,00:03:30.740000,masc,200,braza,absoluto,2023-05-27,13:23:00,True
almohano,sanchez,mateo,C.N.Alcala,00:03:41.880000,masc,200,braza,absoluto,2023-05-27,13:23:00,True
muñoz,mena,alexis,C.N.Los Barrios,00:03:49.550000,masc,200,braza,absoluto,2023-05-27,13:23:00,True
fernandez,escarcena,hugo,C.D.N.Ciudad De Algeciras,00:03:50.380000,masc,200,braza,absoluto,2023-05-27,13:23:00,True
rodriguez,garcía,javier,C.D.N.Ciudad De Algeciras,00:04:09.970000,masc,200,braza,absoluto,2023-05-27,13:23:00,True
muñoz,rodriguez,arturo,Club Deportivo Waterpolo Jerez,00:01:26.170000,masc,100,libre,benjamin,2023-03-25,10:50:00,True
garcia,abellan,jose,Club Deportivo Waterpolo Jerez,00:01:28.630000,masc,100,libre,benjamin,2023-03-25,10:50:00,True
méndez,sarria,ángel,C.N. Los Barrios,00:01:29.340000,masc,100,libre,benjamin,2023-03-25,10:50:00,True
rubio,gonzález,roberto,C.D.N. Ciudad De Algeciras,00:01:30.880000,masc,100,libre,benjamin,2023-03-25,10:50:00,True
roman,de,rueda,Dkv Club Natacion Jerez,00:01:32.050000,masc,100,libre,benjamin,2023-03-25,10:50:00,True
jiménez,vidal,alberto,C.D.N. Sanlucar,00:01:35.280000,masc,100,libre,benjamin,2023-03-25,10:50:00,True
galván,romero,antonio,C.N. Caballa - Ciudad De Ceuta,00:01:44.590000,masc,100,libre,benjamin,2023-03-25,10:50:00,True
roncero,aguilera,juan,C.N. Los Barrios,00:01:52.130000,masc,100,libre,benjamin,2023-03-25,10:50:00,True
lópez,garcía,damián,C.D.N. Sanlucar,00:01:54.690000,masc,100,libre,benjamin,2023-03-25,10:50:00,True
villar,rodriguez,sergio,C.N. Bahia De Cadiz,00:01:55.600000,masc,100,libre,benjamin,2023-03-25,10:50:00,True
rodriguez,campelo,iago,Club Deportivo Waterpolo Jerez,00:01:58.620000,masc,100,libre,benjamin,2023-03-25,10:50:00,True
cardenas,isabella,eva,C.N. Bahia De Cadiz,00:02:25.950000,fem,200,espalda,absoluto,2023-05-27,19:35:00,True
gutierrez,garcia,paula,C.N. Los Barrios,00:02:30.390000,fem,200,espalda,absoluto,2023-05-27,19:35:00,True
souissi,ayuso,fatima,C.N. Cadiz,00:02:33.730000,fem,200,espalda,absoluto,2023-05-27,19:35:00,True
carrión,gomez,sarah,C.N. Dos Hermanas,00:02:41.010000,fem,200,espalda,absoluto,2023-05-27,19:35:00,True
de,diego,moreno,C.N. San Fernando,00:02:41.740000,fem,200,espalda,absoluto,2023-05-27,19:35:00,True
moreno,montero,elena,C.N. San Fernando,00:02:41.960000,fem,200,espalda,absoluto,2023-05-27,19:35:00,True
ferrero,arevalo,julieta,C.N. Estepona,00:02:44.220000,fem,200,espalda,absoluto,2023-05-27,19:35:00,True
zuasti,romero,lucia,C.N. Portuense,00:02:55.530000,fem,200,espalda,absoluto,2023-05-27,19:35:00,True
perez,pato,lucia,C.N. Estepona,00:02:58.580000,fem,200,espalda,absoluto,2023-05-27,19:35:00,True
sanz,muñoz,mirian,C.D.N. Ciudad De Algeciras,00:02:58.740000,fem,200,espalda,absoluto,2023-05-27,19:35:00,True
pérez,mena,paola,C.N. Alcala,00:02:59.550000,fem,200,espalda,absoluto,2023-05-27,19:35:00,True
olmedo,díaz,inés,C.N. Puerto Real,00:03:01.250000,fem,200,espalda,absoluto,2023-05-27,19:35:00,True
gonzalez,macias,diana,C.N. Bahia De Cadiz,00:03:04.190000,fem,200,espalda,absoluto,2023-05-27,19:35:00,True
gallardo,salguero,blanca,C.N. Puerto Real,00:03:07.510000,fem,200,espalda,absoluto,2023-05-27,19:35:00,True
lópez,montaño,maría,C.D.N. Sanlucar,00:03:08.360000,fem,200,espalda,absoluto,2023-05-27,19:35:00,True
peña,navarro,jimena,C.N. Cadiz,00:03:09.460000,fem,200,espalda,absoluto,2023-05-27,19:35:00,True
espinosa,soria,dolores,C.N. Portuense,00:03:14.210000,fem,200,espalda,absoluto,2023-05-27,19:35:00,True
montero,morales,sonsoles,C.N. Alcala,00:03:14.580000,fem,200,espalda,absoluto,2023-05-27,19:35:00,True
antúnez,ruiz,elena,C.N. Los Barrios,00:03:23.830000,fem,200,espalda,absoluto,2023-05-27,19:35:00,True
allón,sorrentino,aitana,C.N. Dos Hermanas,00:03:38.450000,fem,200,espalda,absoluto,2023-05-27,19:35:00,True
orta,piñeiro,manuela,Fusion Colombino-Lepe,00:04:08.340000,fem,200,espalda,absoluto,2023-05-27,19:35:00,True
zájara,montero,julia,C.N.Conil,00:01:42.490000,fem,100,espalda,benjamin,2023-01-14,13:12:00,True
narvaez,pareja,sofia,C.N.Conil,00:01:54.770000,fem,100,espalda,benjamin,2023-01-14,13:12:00,True
gomar,pareja,valeria,C.N.Conil,00:01:57.370000,fem,100,espalda,benjamin,2023-01-14,13:12:00,True
cedraschi,barrera,candela,C.N.San Fernando,00:02:05.510000,fem,100,espalda,benjamin,2023-01-14,13:12:00,True
odero,lazaro,martina,C.D.N.Sanlucar,00:02:07.150000,fem,100,espalda,benjamin,2023-01-14,13:12:00,True
morillo,machuca,valeria,C.N.Bahia De Cadiz,00:02:07.610000,fem,100,espalda,benjamin,2023-01-14,13:12:00,True
puig,maline,ana,C.N.San Fernando,00:02:10.980000,fem,100,espalda,benjamin,2023-01-14,13:12:00,True
gonzález,martín,triana,C.D.N.Ciudad De Algeciras,00:02:11.390000,fem,100,espalda,benjamin,2023-01-14,13:12:00,True
monreal,becerra,ana,DkvClub Natacion Jerez,00:02:11.480000,fem,100,espalda,benjamin,2023-01-14,13:12:00,True
gonzález,quesada,eva,C.N.Bahia De Cadiz,00:02:13.490000,fem,100,espalda,benjamin,2023-01-14,13:12:00,True
barrios,puigdengolas,amalia,DkvClub Natacion Jerez,00:02:13.700000,fem,100,espalda,benjamin,2023-01-14,13:12:00,True
bautista,sanchez,alba,C.D.N.Ciudad De Algeciras,00:02:25.820000,fem,100,espalda,benjamin,2023-01-14,13:12:00,True
boughaba,abdeselam,manar,C.N.Caballa - Ciudad De Ceuta,00:02:27.070000,fem,100,espalda,benjamin,2023-01-14,13:12:00,True
garcía,ortiz,india,C.N.Cadiz,00:02:40.770000,fem,100,espalda,benjamin,2023-01-14,13:12:00,True
benitez,lópez,irina,C.N.Bahia De Cadiz,00:03:06.080000,fem,100,espalda,benjamin,2023-01-14,13:12:00,True
ramírez,melgar,daniel,C.N.Estepona,00:00:41.320000,masc,100,mariposa,benjamin,2023-02-25,09:59:00,True
rodriguez,castro,victor,C.D.N.Ciudad De Algeciras,00:00:48.020000,masc,100,mariposa,benjamin,2023-02-25,09:59:00,True
rambouk,larrud,imran,C.D.N.Ciudad De Algeciras,00:00:54.550000,masc,100,mariposa,benjamin,2023-02-25,09:59:00,True
bermúdez,núñez,iker,C.D.N.Ciudad De Algeciras,00:00:54.260000,masc,100,mariposa,benjamin,2023-02-25,09:59:00,True
monge,ferruz,marcos,C.N.Cadiz,00:02:18.630000,masc,200,espalda,absoluto,2023-05-27,19:20:00,True
belinchon,matos,angel,C.N.Los Barrios,00:02:19.450000,masc,200,espalda,absoluto,2023-05-27,19:20:00,True
ruiz,manga,oscar,C.D.N.Sanlucar,00:02:24.090000,masc,200,espalda,absoluto,2023-05-27,19:20:00,True
merino,rodriguez,yeison,C.N.Portuense,00:02:24.900000,masc,200,espalda,absoluto,2023-05-27,19:20:00,True
gonzalez,ceballos,rafael,C.N.San Fernando,00:02:25.260000,masc,200,espalda,absoluto,2023-05-27,19:20:00,True
rodriguez,ramos,alvaro,C.N.San Fernando,00:02:25.900000,masc,200,espalda,absoluto,2023-05-27,19:20:00,True
sanchez,abadía,mario,C.N.Dos Hermanas,00:02:30.200000,masc,200,espalda,absoluto,2023-05-27,19:20:00,True
pastoril,ibañez,fabio,C.N.Bahia De Cadiz,00:02:31.570000,masc,200,espalda,absoluto,2023-05-27,19:20:00,True
jimenez,romay,victor,C.N.Portuense,00:02:32.110000,masc,200,espalda,absoluto,2023-05-27,19:20:00,True
martinez,jimenez,daniel,C.N.Cadiz,00:02:34.090000,masc,200,espalda,absoluto,2023-05-27,19:20:00,True
alabarce,manrique,ismael,C.N.Los Barrios,00:02:40.820000,masc,200,espalda,absoluto,2023-05-27,19:20:00,True
romero,rios,alejandro,C.N.Puerto Real,00:02:52.020000,masc,200,espalda,absoluto,2023-05-27,19:20:00,True
lopez,gomez,pablo,C.N.Alcala,00:03:00.490000,masc,200,espalda,absoluto,2023-05-27,19:20:00,True
rivero,benitez,adrian,C.N.Ubrique,00:03:08.690000,masc,200,espalda,absoluto,2023-05-27,19:20:00,True
rodriguez,muriel,jose,C.D.N.Ciudad De Algeciras,00:03:10.730000,masc,200,espalda,absoluto,2023-05-27,19:20:00,True
fernandez,escarcena,hugo,C.D.N.Ciudad De Algeciras,00:03:17.310000,masc,200,espalda,absoluto,2023-05-27,19:20:00,True
de,lara,infiesta,C.N.Dos Hermanas,00:03:21.930000,masc,200,espalda,absoluto,2023-05-27,19:20:00,True
rodríguez,garcía,ivan,C.N.Alcala,00:03:31.690000,masc,200,espalda,absoluto,2023-05-27,19:20:00,True
de,la,cruz,C.N.Ubrique,00:03:43.120000,masc,200,espalda,absoluto,2023-05-27,19:20:00,True
puertas,ramirez,lucia,Navial,00:00:29.670000,fem,50,libre,alevin,2023-04-01,17:18:00,True
moreno,sohlberg,emma,C.N.ComarcaGuadalhorce,00:00:30.660000,fem,50,libre,alevin,2023-04-01,17:18:00,True
segovia,bogado,nerea,C.N.Fuengirola,00:00:30.960000,fem,50,libre,alevin,2023-04-01,17:18:00,True
rodríguez,gálvez,irene,C.N.Axarquia,00:00:31.710000,fem,50,libre,alevin,2023-04-01,17:18:00,True
amate,zamorano,inmaculada,Navial,00:00:32.610000,fem,50,libre,alevin,2023-04-01,17:18:00,True
merida,castillejo,sofia,Navial,00:00:33.340000,fem,50,libre,alevin,2023-04-01,17:18:00,True
albarracín,fodera,sol,C.N.ComarcaGuadalhorce,00:00:34.340000,fem,50,libre,alevin,2023-04-01,17:18:00,True
cardeña,holzmann,telma,C.N.Fuengirola,00:00:34.810000,fem,50,libre,alevin,2023-04-01,17:18:00,True
gómez,muñoz,sofía,C.N.Estepona,00:00:35.030000,fem,50,libre,alevin,2023-04-01,17:18:00,True
navarrina,jaime,naomi,C.N.Fuengirola,00:00:36.750000,fem,50,libre,alevin,2023-04-01,17:18:00,True
bullón,gonzález,alba,C.D.N.Inacua Malaga,00:00:36.850000,fem,50,libre,alevin,2023-04-01,17:18:00,True
cerezo,vidal,ariadna,C.N.Villarrense,00:00:37.050000,fem,50,libre,alevin,2023-04-01,17:18:00,True
santana,guzmán,carolina,C.D.N.Inacua Malaga,00:00:37.430000,fem,50,libre,alevin,2023-04-01,17:18:00,True
verdejo,jaen,elena,C.N.Los Barrios,00:00:37.490000,fem,50,libre,alevin,2023-04-01,17:18:00,True
segura,lozano,alexandra,C.N.Axarquia,00:00:37.070000,fem,50,libre,alevin,2023-04-01,17:18:00,True
jimenez,iglesias,naiara,C.N.Fuengirola,00:00:38.330000,fem,50,libre,alevin,2023-04-01,17:18:00,True
martinez,taranilla,leire,C.D.N.Inacua Malaga,00:00:41.930000,fem,50,libre,alevin,2023-04-01,17:18:00,True
nieto,martín,gala,C.N.Estepona,00:00:42.990000,fem,50,libre,alevin,2023-04-01,17:18:00,True
checa,delgado,ángela,C.N.Axarquia,00:00:45.020000,fem,50,libre,alevin,2023-04-01,17:18:00,True
garcia,moreno,elena,C.N.Baena,00:00:46.680000,fem,50,libre,alevin,2023-04-01,17:18:00,True
gago,plaza,elsa,C.N.Fuengirola,00:00:49.860000,fem,50,libre,alevin,2023-04-01,17:18:00,True
fernandez,martos,sara,C.N.Estepona,00:00:54.140000,fem,50,libre,alevin,2023-04-01,17:18:00,True
labrador,martin,ivan,C.N.San Roque,00:01:23.260000,masc,100,braza,alevin,2023-03-18,10:44:00,True
vela,bahamonde,eric,C.N.Bahia De Cadiz,00:01:25.080000,masc,100,braza,alevin,2023-03-18,10:44:00,True
moncayo,viruel,rodrigo,C.N.Caballa - Ciudad De Ceuta,00:01:32.310000,masc,100,braza,alevin,2023-03-18,10:44:00,True
aguilar,conesa,antonio,C.D.N.Ciudad De Algeciras,00:01:32.900000,masc,100,braza,alevin,2023-03-18,10:44:00,True
fernandez,llaves,ezequiel,C.N.Bahia De Cadiz,00:01:33.390000,masc,100,braza,alevin,2023-03-18,10:44:00,True
muñoz,rodriguez,rodrigo,DkvClub Natacion Jerez,00:01:34.990000,masc,100,braza,alevin,2023-03-18,10:44:00,True
delaunay,,morgan,C.N.Los Barrios,00:01:35.770000,masc,100,braza,alevin,2023-03-18,10:44:00,True
rivas,royo,juan,C.N.San Roque,00:01:37.510000,masc,100,braza,alevin,2023-03-18,10:44:00,True
jiménez,rubio,juan,C.N.Los Barrios,00:01:37.900000,masc,100,braza,alevin,2023-03-18,10:44:00,True
orte,gómez,jaime,C.N.Portuense,00:01:39,masc,100,braza,alevin,2023-03-18,10:44:00,True
ferrera,pozuelo,raul,DkvClub Natacion Jerez,00:01:40.420000,masc,100,braza,alevin,2023-03-18,10:44:00,True
mera,santos,samuel,DkvClub Natacion Jerez,00:01:40.580000,masc,100,braza,alevin,2023-03-18,10:44:00,True
matres,casado,mario,C.N.Caballa - Ciudad De Ceuta,00:01:40.730000,masc,100,braza,alevin,2023-03-18,10:44:00,True
reinado,hurtado,dario,DkvClub Natacion Jerez,00:01:41.890000,masc,100,braza,alevin,2023-03-18,10:44:00,True
prian,perez,javier,DkvClub Natacion Jerez,00:01:42.360000,masc,100,braza,alevin,2023-03-18,10:44:00,True
fuentes,diaz,daniel,DkvClub Natacion Jerez,00:01:44.840000,masc,100,braza,alevin,2023-03-18,10:44:00,True
rodriguez,muriel,jose,C.D.N.Ciudad De Algeciras,00:01:45.650000,masc,100,braza,alevin,2023-03-18,10:44:00,True
ramirez,redondo,marco,C.N.Bahia De Cadiz,00:01:46.450000,masc,100,braza,alevin,2023-03-18,10:44:00,True
marín,lópez,francisco,C.N.Conil,00:01:51.790000,masc,100,braza,alevin,2023-03-18,10:44:00,True
rodriguez,garcía,javier,C.D.N.Ciudad De Algeciras,00:01:51.960000,masc,100,braza,alevin,2023-03-18,10:44:00,True
muñoz,mena,alexis,C.N.Los Barrios,00:01:52.080000,masc,100,braza,alevin,2023-03-18,10:44:00,True
andreu,perez-rubio,juan,C.N.Bahia De Cadiz,00:02:03.930000,masc,100,braza,alevin,2023-03-18,10:44:00,True
cambiasso,pinzón,africa,C.N.Axarquia,00:00:36.340000,fem,50,espalda,alevin,2023-04-01,12:46:00,True
rodríguez,gálvez,irene,C.N.Axarquia,00:00:36.470000,fem,50,espalda,alevin,2023-04-01,12:46:00,True
moreno,bustos,claudia,C.D.N.Ciudad De Algeciras,00:00:37.390000,fem,50,espalda,alevin,2023-04-01,12:46:00,True
pazos,ruiz,natalia,C.N.Estepona,00:00:38.350000,fem,50,espalda,alevin,2023-04-01,12:46:00,True
gómez,muñoz,sofía,C.N.Estepona,00:00:40.170000,fem,50,espalda,alevin,2023-04-01,12:46:00,True
santana,guzmán,carolina,C.D.N.Inacua Malaga,00:00:40.820000,fem,50,espalda,alevin,2023-04-01,12:46:00,True
jimenez,iglesias,naiara,C.N.Fuengirola,00:00:41.170000,fem,50,espalda,alevin,2023-04-01,12:46:00,True
jiménez,domingo,cecilia,C.N.Estepona,00:00:41.330000,fem,50,espalda,alevin,2023-04-01,12:46:00,True
barranquero,barba,diana,C.N.Axarquia,00:00:42.010000,fem,50,espalda,alevin,2023-04-01,12:46:00,True
segovia,villanua,mencía,C.N.Axarquia,00:00:42.360000,fem,50,espalda,alevin,2023-04-01,12:46:00,True
pratt,del,cid,C.N.Estepona,00:00:42.470000,fem,50,espalda,alevin,2023-04-01,12:46:00,True
monge,aixela,valeria,C.D.N.Ciudad De Algeciras,00:00:42.770000,fem,50,espalda,alevin,2023-04-01,12:46:00,True
antúnez,ruiz,elena,C.N.Los Barrios,00:00:46,fem,50,espalda,alevin,2023-04-01,12:46:00,True
checa,delgado,ángela,C.N.Axarquia,00:00:47.750000,fem,50,espalda,alevin,2023-04-01,12:46:00,True
kurylava,alysia,11,C.N.Estepona,00:00:47.810000,fem,50,espalda,alevin,2023-04-01,12:46:00,True
fernandez,martos,sara,C.N.Estepona,00:00:57.790000,fem,50,espalda,alevin,2023-04-01,12:46:00,True
garcia,parrado,pablo,C.D.N.Sanlucar,00:01:35.390000,masc,100,espalda,prebenjamin,2023-01-14,13:03:00,True
gonzalez,ford,henry,C.D.N.Ciudad De Algeciras,00:01:39.360000,masc,100,espalda,prebenjamin,2023-01-14,13:03:00,True
calderon,hidalgo,nicolas,C.N.Bahia De Cadiz,00:01:45.750000,masc,100,espalda,prebenjamin,2023-01-14,13:03:00,True
fernandez,clannachan,calum,DkvClub Natacion Jerez,00:02:01.460000,masc,100,espalda,prebenjamin,2023-01-14,13:03:00,True
valle,soriano,enzo,C.D.N.Ciudad De Algeciras,00:02:02.870000,masc,100,espalda,prebenjamin,2023-01-14,13:03:00,True
lópez,galán,jaime,C.N.Caballa - Ciudad De Ceuta,00:02:04.740000,masc,100,espalda,prebenjamin,2023-01-14,13:03:00,True
valle,garcia,juan,C.N.San Fernando,00:02:06.230000,masc,100,espalda,prebenjamin,2023-01-14,13:03:00,True
rojas,perez,alvaro,C.N.Bahia De Cadiz,00:02:12.270000,masc,100,espalda,prebenjamin,2023-01-14,13:03:00,True
alva,lamazares,julio,C.D.N.Ciudad De Algeciras,00:02:21.910000,masc,100,espalda,prebenjamin,2023-01-14,13:03:00,True
